ReportDate,API_WELLNO,FileNo,Company,WellName,Quarter,Section,Township,Range,County,FieldName,Pool,Oil,Wtr,Days,Runs,Gas,GasSold,Flared,Lat,Long
2015-05-01,33053043310000,23615,MUREX PETROLEUM CORPORATION,AMBER ELIZABETH  36-25H,SESW,36,151,101,MCK,ALEXANDER,BAKKEN,1525,1335,29,1686,1739,1519,0,47.8491404949616,-103.553341576165
2015-05-01,33053038990000,22021,STATOIL OIL & GAS LP,BILL  14-23 2TFH,SWSW,11,151,101,MCK,ALEXANDER,BAKKEN,1410,5805,31,1370,1721,1720,1,47.9074264464401,-103.579904322421
2015-05-01,33053048330000,25091,STATOIL OIL & GAS LP,BILL  14-23 3H,NWNE,14,151,101,MCK,ALEXANDER,BAKKEN,5035,12773,28,5087,3754,3249,505,47.9045530914511,-103.569154032074
2015-05-01,33053050010000,25645,STATOIL OIL & GAS LP,BILL  14-23 4TFH,NWNE,14,151,101,MCK,ALEXANDER,BAKKEN,2419,17671,31,2287,232,201,31,47.9045531484913,-103.569031623811
2015-05-01,33053048340000,25092,STATOIL OIL & GAS LP,BILL  14-23 5TFH,NWNE,14,151,101,MCK,ALEXANDER,BAKKEN,771,17718,31,729,53,46,7,47.9045530344109,-103.569276440338
2015-05-01,33053050000000,25644,STATOIL OIL & GAS LP,BILL  14-23 6H,NWNE,14,151,101,MCK,ALEXANDER,BAKKEN,5558,11971,31,5316,5196,4497,699,47.9045532055315,-103.568909215547
2015-05-01,33053039010000,22023,STATOIL OIL & GAS LP,BILL 14-23  1H,SWSW,11,151,101,MCK,ALEXANDER,BAKKEN,6848,6926,31,6748,8537,7791,746,47.9074840404539,-103.579846783007
2015-05-01,33053042390000,23319,STATOIL OIL & GAS LP,PORTER   35-26 #1TFH,SESW,35,151,101,MCK,ALEXANDER,BAKKEN,1763,5903,31,1708,2141,2140,1,47.8491888565863,-103.576798995147
2015-05-01,33053042400000,23320,STATOIL OIL & GAS LP,PORTER   35-26 #2H,SESW,35,151,101,MCK,ALEXANDER,BAKKEN,1973,3258,31,1925,2140,2139,1,47.8491889134726,-103.576921300683
2015-05-01,33053042380000,23302,STATOIL OIL & GAS LP,TIMBER CREEK  13-24 1TFH,NENW,13,151,101,MCK,ALEXANDER,BAKKEN,3123,6513,30,3200,3159,2580,579,47.9051857973339,-103.551310777781
2015-05-01,33053042370000,23301,STATOIL OIL & GAS LP,TIMBER CREEK  13-24 2H,NENW,13,151,101,MCK,ALEXANDER,BAKKEN,7669,7460,31,8009,8792,8638,154,47.9051851087079,-103.5511883745
2015-05-01,33053014360000,9132,"TAQA NORTH USA, INC.",SKEDSVOLD     23-6,SENW,23,151,101,MCK,ALEXANDER,DUPEROW,226,3,11,223,59,0,0,47.886693,-103.57491
2015-05-01,33053015410000,9617,"TAQA NORTH USA, INC.",BOLKEN     24-12,NWSW,24,151,101,MCK,ALEXANDER,MADISON,0,0,0,0,0,0,0,47.882622,-103.558708
2015-05-01,33053012110000,8165,"TAQA NORTH USA, INC.",SKEDSVOLD  1,SENE,23,151,101,MCK,ALEXANDER,MADISON,201,1392,22,337,93,0,0,47.8862073601492,-103.564744817384
2015-05-01,33053016070000,9844,"TAQA NORTH USA, INC.",SOVIG     25-2,NWNE,25,151,101,MCK,ALEXANDER,MADISON,0,0,0,0,0,0,0,47.875406,-103.5478
2015-05-01,33053026140000,15670,"TAQA NORTH USA, INC.",HANSEN  2-23,W2SE,23,151,101,MCK,ALEXANDER,RED RIVER,0,0,0,0,0,0,0,47.880860542873,-103.568864653431
2015-05-01,33053012110000,8165,"TAQA NORTH USA, INC.",SKEDSVOLD  1,SENE,23,151,101,MCK,ALEXANDER,RED RIVER,53,0,22,90,57,0,0,47.8862073601492,-103.564744817384
2015-05-01,33023008590000,23323,HUNT OIL COMPANY,ALEXANDRIA   1-33-28HTF,LOT3,1,160,101,DIV,ALEXANDRIA,BAKKEN,1147,1854,28,1009,1247,0,584,48.7188933269934,-103.677966532666
2015-05-01,33023012220000,28507,HUNT OIL COMPANY,ALEXANDRIA   161-100-21-16H-1,SWSE,21,161,100,DIV,ALEXANDRIA,BAKKEN,6386,8133,31,6129,3663,0,3370,48.7501126172812,-103.668312885958
2015-05-01,33023012200000,28501,HUNT OIL COMPANY,ALEXANDRIA   161-100-22-15H-1,SESW,22,161,100,DIV,ALEXANDRIA,BAKKEN,2847,3415,19,2916,1580,0,1113,48.750590754001,-103.65380316394
2015-05-01,33023010970000,26256,HUNT OIL COMPANY,ALEXANDRIA   161-100-24-13H-1,SESW,24,161,100,DIV,ALEXANDRIA,BAKKEN,3759,7653,31,3852,3023,1391,1156,48.7501792904821,-103.609886335862
2015-05-01,33023011690000,27725,HUNT OIL COMPANY,ALEXANDRIA   161-100-32-29H-1,SWSE,32,161,100,DIV,ALEXANDRIA,BAKKEN,2943,4523,31,2710,2450,0,1974,48.7210664252787,-103.691812040655
2015-05-01,33023010160000,25096,HUNT OIL COMPANY,ALEXANDRIA  1-26-35H,NENW,26,161,100,DIV,ALEXANDRIA,BAKKEN,2523,4343,31,2357,2892,2098,318,48.7489650583043,-103.631885407043
2015-05-01,33023011820000,27921,HUNT OIL COMPANY,ALEXANDRIA  161-100-17-20H-1,NENW,17,161,100,DIV,ALEXANDRIA,BAKKEN,5810,6458,31,6053,4244,0,3479,48.7781166992351,-103.698443446601
2015-05-01,33023010470000,25666,HUNT OIL COMPANY,ALEXANDRIA  161-100-18-19H-1,NENW,18,161,100,DIV,ALEXANDRIA,BAKKEN,2357,4236,31,2234,1060,0,584,48.777065448652,-103.718390659113
2015-05-01,33023010980000,26259,HUNT OIL COMPANY,ALEXANDRIA  161-100-23-14H-1,NENW,26,161,100,DIV,ALEXANDRIA,BAKKEN,4503,6942,31,4548,3662,1551,1635,48.7488408486698,-103.632319947206
2015-05-01,33023012210000,28502,HUNT OIL COMPANY,ALEXANDRIA  161-100-27-34H-1,SESW,22,161,100,DIV,ALEXANDRIA,BAKKEN,4832,6203,31,4476,2877,0,2040,48.7505901546712,-103.654238676889
2015-05-01,33023010480000,25667,HUNT OIL COMPANY,ALEXANDRIA  161-100-7-6H-1,NENW,18,161,100,DIV,ALEXANDRIA,BAKKEN,2911,5109,31,2732,1297,0,821,48.7773532491915,-103.718388668791
2015-05-01,33023011830000,27922,HUNT OIL COMPANY,ALEXANDRIA  161-100-8-5H-1,NENW,17,161,100,DIV,ALEXANDRIA,BAKKEN,5107,7869,31,4761,3042,0,2277,48.778118091659,-103.698879076359
2015-05-01,33023011050000,26475,MUREX PETROLEUM CORPORATION,GARY LEE  31-30H,SESW,31,161,100,DIV,ALEXANDRIA,BAKKEN,2250,4893,28,1966,1398,393,649,48.7212941915917,-103.717651145197
2015-05-01,33023011220000,26752,SM ENERGY COMPANY,MARVIN  14-34HS,SESW,34,162,100,DIV,ALEXANDRIA,BAKKEN,3221,4799,28,3244,2234,201,1936,48.808449902624,-103.653491544032
2015-05-01,33023011130000,26592,SM ENERGY COMPANY,PAUL  3-4HS,LOT3,4,161,100,DIV,ALEXANDRIA,BAKKEN,3049,5384,31,3205,2270,0,2177,48.8066851435003,-103.675346839092
2015-05-01,33023007890000,21888,SM ENERGY COMPANY,TOMLINSON  3-1HS,LOT3,1,161,100,DIV,ALEXANDRIA,BAKKEN,1981,2976,31,2020,1572,1266,202,48.8069363779827,-103.610843034562
2015-05-01,33023010360000,25533,SM ENERGY COMPANY,TOMLINSON  3-2HS,LOT3,2,161,100,DIV,ALEXANDRIA,BAKKEN,3256,5509,31,3224,2472,1905,392,48.8067859724642,-103.632012801051
2015-05-01,33061009980000,18024,"EOG RESOURCES, INC.",ROSS   10-18H,SWSE,18,156,92,MTL,ALGER,BAKKEN,1246,897,31,962,1519,1269,0,48.3279615678121,-102.553171638614
2015-05-01,33061013070000,18843,"EOG RESOURCES, INC.",ROSS   18-10H,SESE,10,156,92,MTL,ALGER,BAKKEN,822,595,31,936,713,401,0,48.3429394490341,-102.483575742975
2015-05-01,33061015310000,19722,"EOG RESOURCES, INC.",ROSS   29-1716H,NWNE,17,156,92,MTL,ALGER,BAKKEN,535,340,10,411,434,338,0,48.3408176723322,-102.534125698474
2015-05-01,33061008300000,17526,"EOG RESOURCES, INC.",ROSS   4-05H,SESE,5,156,92,MTL,ALGER,BAKKEN,977,799,31,743,1089,777,0,48.3569969699039,-102.527329776174
2015-05-01,33061011660000,18444,"EOG RESOURCES, INC.",ROSS  100-09H,SWSW,9,156,92,MTL,ALGER,BAKKEN,0,0,0,0,0,0,0,48.3426108016359,-102.520867152983
2015-05-01,33061009750000,17950,"EOG RESOURCES, INC.",ROSS  1-09H,SWSE,9,156,92,MTL,ALGER,BAKKEN,705,528,31,646,540,290,0,48.3425921368703,-102.510154982948
2015-05-01,33061010130000,18062,"EOG RESOURCES, INC.",ROSS  11-27H,SESE,27,156,92,MTL,ALGER,BAKKEN,1,0,1,0,0,0,0,48.2990408875929,-102.483636360585
2015-05-01,33061010340000,18118,"EOG RESOURCES, INC.",ROSS  12-06H,SESE,6,156,92,MTL,ALGER,BAKKEN,600,459,31,710,767,517,0,48.3570615279579,-102.549246608677
2015-05-01,33061013000000,18819,"EOG RESOURCES, INC.",ROSS  13-15H,SESE,15,156,92,MTL,ALGER,BAKKEN,773,530,31,710,878,628,0,48.3278428234195,-102.483801667803
2015-05-01,33061012850000,18763,"EOG RESOURCES, INC.",ROSS  15-28H,SESE,28,156,92,MTL,ALGER,BAKKEN,1186,513,31,977,1602,1290,0,48.2988356840539,-102.50498964682
2015-05-01,33061005310000,16587,"EOG RESOURCES, INC.",ROSS  20-16H,NWNW,16,156,92,MTL,ALGER,BAKKEN,1217,787,31,1073,1224,974,0,48.3408153839194,-102.520857217013
2015-05-01,33061011180000,18310,"EOG RESOURCES, INC.",ROSS  21-04H,LOT1,4,156,92,MTL,ALGER,BAKKEN,773,770,31,637,1359,1110,0,48.3720918724064,-102.50888366725
2015-05-01,33061014390000,19358,"EOG RESOURCES, INC.",ROSS  22-07H,SESE,7,156,92,MTL,ALGER,BAKKEN,1236,771,31,1165,1597,1349,0,48.3422822263551,-102.54894703329
2015-05-01,33061014940000,19560,"EOG RESOURCES, INC.",ROSS  27-2728H,SESW,27,156,92,MTL,ALGER,BAKKEN,1555,475,31,1538,1983,1733,0,48.2987530404806,-102.495676242556
2015-05-01,33061016590000,20295,"EOG RESOURCES, INC.",ROSS  28-1615H,NWNE,16,156,92,MTL,ALGER,BAKKEN,920,526,31,894,1126,876,0,48.3410170617144,-102.512424266463
2015-05-01,33061016600000,20296,"EOG RESOURCES, INC.",ROSS  30-0915H,NWNE,9,156,92,MTL,ALGER,BAKKEN,552,534,23,491,330,151,0,48.3555196943216,-102.513680054653
2015-05-01,33061009200000,17795,"EOG RESOURCES, INC.",ROSS  3-04H,LOT3,4,156,92,MTL,ALGER,BAKKEN,757,608,31,1014,953,641,0,48.3717602434638,-102.520251974017
2015-05-01,33061015200000,19679,"EOG RESOURCES, INC.",ROSS  31-0806H,SESW,8,156,92,MTL,ALGER,BAKKEN,1720,893,31,1673,1253,1003,0,48.3423937984333,-102.538267747116
2015-05-01,33061015420000,19767,"EOG RESOURCES, INC.",ROSS  32-1707H,SESW,17,156,92,MTL,ALGER,BAKKEN,1506,935,31,1562,1686,1436,0,48.3277945462087,-102.537945229584
2015-05-01,33061015450000,19793,"EOG RESOURCES, INC.",ROSS  33-0434H,SESW,4,156,92,MTL,ALGER,BAKKEN,1708,1371,31,1596,1824,1574,0,48.3576941576724,-102.516955298798
2015-05-01,33061015460000,19794,"EOG RESOURCES, INC.",ROSS  34-0533H,SESW,5,156,92,MTL,ALGER,BAKKEN,1780,909,31,1788,1371,1122,0,48.3567576905531,-102.538132005544
2015-05-01,33061015560000,19854,"EOG RESOURCES, INC.",ROSS  35-0331H,SESE,3,156,92,MTL,ALGER,BAKKEN,1919,1864,31,2114,2171,1921,0,48.3582824695515,-102.484358260846
2015-05-01,33061020170000,22354,"EOG RESOURCES, INC.",ROSS  36-1707H,SWSW,17,156,92,MTL,ALGER,BAKKEN,2649,1758,31,2836,3727,3487,0,48.3281995470213,-102.543300081962
2015-05-01,33061008320000,17531,"EOG RESOURCES, INC.",ROSS  5-08H,SWSE,8,156,92,MTL,ALGER,BAKKEN,937,596,31,962,1018,706,0,48.3425993798242,-102.532184376427
2015-05-01,33061005300000,16586,"EOG RESOURCES, INC.",ROSS  7-17H,NWNW,17,156,92,MTL,ALGER,BAKKEN,689,909,31,702,1014,764,0,48.3405435631096,-102.545948229761
2015-05-01,33061029510000,27609,"HESS BAKKEN INVESTMENTS II, LLC",EN-ABRAHAMSON-  155-93-3019H-5,SWSE,30,155,93,MTL,ALGER,BAKKEN,4733,708,31,4712,5575,4971,604,48.2135839813197,-102.684885864712
2015-05-01,33061029520000,27610,"HESS BAKKEN INVESTMENTS II, LLC",EN-ABRAHAMSON-  155-93-3019H-6,SWSE,30,155,93,MTL,ALGER,BAKKEN,6595,1728,31,6599,8235,7393,842,48.2135844964062,-102.685021332455
2015-05-01,33061029530000,27611,"HESS BAKKEN INVESTMENTS II, LLC",EN-ABRAHAMSON-  155-93-3019H-7,SWSE,30,155,93,MTL,ALGER,BAKKEN,5431,1415,28,5413,6064,5371,693,48.2135850114927,-102.685156800199
2015-05-01,33061029540000,27612,"HESS BAKKEN INVESTMENTS II, LLC",EN-ABRAHAMSON-  155-93-3019H-8,SWSE,30,155,93,MTL,ALGER,BAKKEN,6226,1134,31,6192,5689,4894,795,48.2135855265792,-102.685292267943
2015-05-01,33061013040000,18838,"HESS BAKKEN INVESTMENTS II, LLC",EN-ABRAHAMSON-155-93-  3019H-1,SWSE,30,155,93,MTL,ALGER,BAKKEN,0,0,0,0,0,0,0,48.2127920023786,-102.684943335876
2015-05-01,33061013050000,18839,"HESS BAKKEN INVESTMENTS II, LLC",EN-ABRAHAMSON-155-93-  3019H-2,SWSE,30,155,93,MTL,ALGER,BAKKEN,3033,4008,31,3023,2375,1988,387,48.2127939534637,-102.685456471268
2015-05-01,33061013060000,18840,"HESS BAKKEN INVESTMENTS II, LLC",EN-ABRAHAMSON-155-93-  3019H-3,SWSE,30,155,93,MTL,ALGER,BAKKEN,4230,5827,31,4212,4798,4259,539,48.2127959045489,-102.685969606661
2015-05-01,33061033940000,29886,"HESS BAKKEN INVESTMENTS II, LLC",EN-CVANCARA-  155-93-1522H-10,SWSE,10,155,93,MTL,ALGER,BAKKEN,7643,5175,31,7569,6163,3450,2713,48.25568901918,-102.621480758875
2015-05-01,33061022880000,24004,"HESS BAKKEN INVESTMENTS II, LLC",EN-CVANCARA  155-93-1522H-2,NENW,15,155,93,MTL,ALGER,BAKKEN,1962,930,31,1952,2614,2549,65,48.2540207615607,-102.623874078617
2015-05-01,33061022870000,24003,"HESS BAKKEN INVESTMENTS II, LLC",EN-CVANCARA  155-93-1522H-3,NENW,15,155,93,MTL,ALGER,BAKKEN,2306,5091,31,2295,3030,2953,77,48.2538837265448,-102.623879909894
2015-05-01,33061032750000,29270,"HESS BAKKEN INVESTMENTS II, LLC",EN-CVANCARA-  155-93-1522H-7,SWSE,10,155,93,MTL,ALGER,BAKKEN,7911,3579,31,8295,6715,6715,0,48.2556874340763,-102.621074021255
2015-05-01,33061032760000,29271,"HESS BAKKEN INVESTMENTS II, LLC",EN-CVANCARA-  155-93-1522H-8,SWSE,10,155,93,MTL,ALGER,BAKKEN,12511,6436,31,12606,10926,10926,0,48.2556879624442,-102.621209600462
2015-05-01,33061032770000,29272,"HESS BAKKEN INVESTMENTS II, LLC",EN-CVANCARA-  155-93-1522H-9,SWSE,10,155,93,MTL,ALGER,BAKKEN,13835,6649,31,13853,12932,12932,0,48.2556884908121,-102.621345179668
2015-05-01,33061007800000,17389,"HESS BAKKEN INVESTMENTS II, LLC",EN-CVANCARA-155-93-  1522H-1,NENW,15,155,93,MTL,ALGER,BAKKEN,1012,2598,27,1006,1157,1123,34,48.2541632779773,-102.623868014089
2015-05-01,33061028050000,26984,"HESS BAKKEN INVESTMENTS II, LLC",EN-DOBROVOLNY-  155-93-2128H-4,NENW,21,155,93,MTL,ALGER,BAKKEN,3764,1326,29,3748,4492,4366,126,48.2391953694544,-102.645827583564
2015-05-01,33061028060000,26985,"HESS BAKKEN INVESTMENTS II, LLC",EN-DOBROVOLNY-  155-93-2128H-5,NENW,21,155,93,MTL,ALGER,BAKKEN,4020,1920,30,3985,4730,4596,134,48.239285827106,-102.645828210002
2015-05-01,33061028070000,26986,"HESS BAKKEN INVESTMENTS II, LLC",EN-DOBROVOLNY-  155-93-2128H-6,NENW,21,155,93,MTL,ALGER,BAKKEN,4771,2200,31,4746,5658,5499,159,48.2393762847576,-102.64582883644
2015-05-01,33061028080000,26987,"HESS BAKKEN INVESTMENTS II, LLC",EN-DOBROVOLNY-  155-93-2128H-7,NENW,21,155,93,MTL,ALGER,BAKKEN,5214,2500,31,5191,7243,7069,174,48.2394667424092,-102.645829462878
2015-05-01,33061011540000,18405,"HESS BAKKEN INVESTMENTS II, LLC",EN-DOBROVOLNY-155-93-  2128H-1,NWNE,21,155,93,MTL,ALGER,BAKKEN,1746,894,31,1736,1823,1765,58,48.2397298919413,-102.644632284001
2015-05-01,33061021070000,22769,"HESS BAKKEN INVESTMENTS II, LLC",EN-DOBROVOLNY-155-93-  2128H-2,NENW,21,155,93,MTL,ALGER,BAKKEN,2846,1570,31,2836,3634,3539,95,48.2396065405981,-102.644939362357
2015-05-01,33061021080000,22770,"HESS BAKKEN INVESTMENTS II, LLC",EN-DOBROVOLNY-155-93-  2128H-3,NENW,21,155,93,MTL,ALGER,BAKKEN,2075,1066,28,2060,2318,2249,69,48.2396037994572,-102.645144658732
2015-05-01,33061007760000,17378,"HESS BAKKEN INVESTMENTS II, LLC",EN-HYNEK-155-93-  0112H-1,NENW,1,155,93,MTL,ALGER,BAKKEN,714,240,31,687,1075,1075,0,48.2826534790128,-102.579347465679
2015-05-01,33061017730000,20940,"HESS BAKKEN INVESTMENTS II, LLC",EN-HYNEK-155-93-  0112H-2,LOT2,1,155,93,MTL,ALGER,BAKKEN,1803,547,31,1765,1664,1664,0,48.2826595630951,-102.57877332164
2015-05-01,33061017740000,20941,"HESS BAKKEN INVESTMENTS II, LLC",EN-HYNEK-155-93-  0112H-3,LOT2,1,155,93,MTL,ALGER,BAKKEN,1085,945,31,1103,1510,1510,0,48.2826587208858,-102.578547293723
2015-05-01,33061017300000,20696,"HESS BAKKEN INVESTMENTS II, LLC",EN-MEIERS A-156-93-  13H-1,LOT1,18,156,92,MTL,ALGER,BAKKEN,561,280,30,602,618,618,0,48.3398301405517,-102.567116318966
2015-05-01,33061021130000,22795,"HESS BAKKEN INVESTMENTS II, LLC",EN-REHAK  155-93-0718H-2,NENW,7,155,93,MTL,ALGER,BAKKEN,0,0,0,0,0,0,0,48.2677666612608,-102.688198469433
2015-05-01,33061021140000,22796,"HESS BAKKEN INVESTMENTS II, LLC",EN-REHAK  155-93-0718H-3,NENW,7,155,93,MTL,ALGER,BAKKEN,5532,1546,31,5408,6515,6515,0,48.26776705183,-102.688403908813
2015-05-01,33061031230000,28466,"HESS BAKKEN INVESTMENTS II, LLC",EN-REHAK-  155-93-0718H-5,NWNE,7,155,93,MTL,ALGER,BAKKEN,11991,2459,27,12043,14062,14062,0,48.2673573107402,-102.6877135679
2015-05-01,33061031240000,28467,"HESS BAKKEN INVESTMENTS II, LLC",EN-REHAK-  155-93-0718H-6,NWNE,7,155,93,MTL,ALGER,BAKKEN,1793,377,6,1796,1973,1973,0,48.2673575763107,-102.687853258016
2015-05-01,33061031250000,28468,"HESS BAKKEN INVESTMENTS II, LLC",EN-REHAK-  155-93-0718H-7,NENW,7,155,93,MTL,ALGER,BAKKEN,12112,1611,31,12320,16158,16158,0,48.2673577670699,-102.687953597348
2015-05-01,33061031260000,28469,"HESS BAKKEN INVESTMENTS II, LLC",EN-REHAK-  155-93-0718H-8,NENW,7,155,93,MTL,ALGER,BAKKEN,6796,1695,27,7059,7958,7958,0,48.2673552837872,-102.688089226024
2015-05-01,33061012570000,18674,"HESS BAKKEN INVESTMENTS II, LLC",EN-REHAK-155-93-  0718H-1,NENW,7,155,93,MTL,ALGER,BAKKEN,3522,679,21,3439,4507,4507,0,48.2687665464668,-102.687868172356
2015-05-01,33061025570000,25574,"HESS BAKKEN INVESTMENTS II, LLC",EN-RIERSGARD  156-93-1718H-4,NWSW,16,156,93,MTL,ALGER,BAKKEN,1898,1197,31,1895,306,306,0,48.3338805105308,-102.654459449936
2015-05-01,33061025580000,25575,"HESS BAKKEN INVESTMENTS II, LLC",EN-RIERSGARD  156-93-1718H-5,NWSW,16,156,93,MTL,ALGER,BAKKEN,1123,841,18,1130,549,549,0,48.3337434559083,-102.654459449936
2015-05-01,33061025590000,25576,"HESS BAKKEN INVESTMENTS II, LLC",EN-RIERSGARD  156-93-1718H-6,NWSW,16,156,93,MTL,ALGER,BAKKEN,2491,1102,31,2494,3838,3838,0,48.3336064012858,-102.654459449936
2015-05-01,33061018040000,21129,"HESS BAKKEN INVESTMENTS II, LLC",EN-RIERSGARD-156-93-  1718H-1,NWSW,16,156,93,MTL,ALGER,BAKKEN,1081,251,21,1086,1443,1443,0,48.3338799369945,-102.65322519983
2015-05-01,33061018060000,21131,"HESS BAKKEN INVESTMENTS II, LLC",EN-RIERSGARD-156-93-  1718H-2,NWSW,16,156,93,MTL,ALGER,BAKKEN,2051,1348,31,2056,8896,8896,0,48.3336058277495,-102.65322519983
2015-05-01,33061018080000,21133,"HESS BAKKEN INVESTMENTS II, LLC",EN-RIERSGARD-156-93-  1718H-3,NWSW,16,156,93,MTL,ALGER,BAKKEN,1512,938,31,1512,2586,2586,0,48.3333317185046,-102.65322519983
2015-05-01,33061021090000,22771,"HESS BAKKEN INVESTMENTS II, LLC",EN-SKABO TRUST  155-93-0631H-2,SWSE,6,155,93,MTL,ALGER,BAKKEN,3215,768,31,3250,5424,5424,0,48.2704584315871,-102.683863069436
2015-05-01,33061021100000,22772,"HESS BAKKEN INVESTMENTS II, LLC",EN-SKABO TRUST  155-93-0631H-3,SWSE,6,155,93,MTL,ALGER,BAKKEN,2524,879,31,2553,3626,3626,0,48.2704588222356,-102.684068550557
2015-05-01,33061012580000,18677,"HESS BAKKEN INVESTMENTS II, LLC",EN-SKABO TRUST-155-93-  0631H-1,SWSE,6,155,93,MTL,ALGER,BAKKEN,1160,537,31,1176,1174,1174,0,48.2702049457806,-102.686061717429
2015-05-01,33061023310000,24445,"HESS BAKKEN INVESTMENTS II, LLC",EN-STATE B  155-93-1609H-2,SESE,16,155,93,MTL,ALGER,BAKKEN,1642,968,31,1635,1415,1360,55,48.2423942760457,-102.635258108051
2015-05-01,33061023300000,24444,"HESS BAKKEN INVESTMENTS II, LLC",EN-STATE B  155-93-1609H-3,SESE,16,155,93,MTL,ALGER,BAKKEN,2315,1019,31,2302,2986,2909,77,48.2423887937778,-102.635463475382
2015-05-01,33061023290000,24443,"HESS BAKKEN INVESTMENTS II, LLC",EN-STATE B  155-93-1609H-4,SESE,16,155,93,MTL,ALGER,BAKKEN,1843,1238,31,1835,4478,4416,62,48.2423833115098,-102.635668842713
2015-05-01,33061023280000,24442,"HESS BAKKEN INVESTMENTS II, LLC",EN-STATE B  155-93-1609H-5,SESE,16,155,93,MTL,ALGER,BAKKEN,1768,845,31,1759,1791,1732,59,48.2423778292419,-102.635874210044
2015-05-01,33061010840000,18229,"HESS BAKKEN INVESTMENTS II, LLC",EN-STATE B-155-93-  1609H-1,SESE,16,155,93,MTL,ALGER,BAKKEN,2804,2641,31,2789,6604,6510,94,48.2411278721524,-102.63564830598
2015-05-01,33061027680000,26718,"HESS BAKKEN INVESTMENTS II, LLC",EN-STATE C-  156-93-1615H-4,NWSW,16,156,93,MTL,ALGER,BAKKEN,4211,2828,31,4216,3748,3748,0,48.3338768613392,-102.652505220601
2015-05-01,33061027690000,26719,"HESS BAKKEN INVESTMENTS II, LLC",EN-STATE C-  156-93-1615H-5,NWSW,16,156,93,MTL,ALGER,BAKKEN,4598,3314,31,4601,4537,4537,0,48.3337864052884,-102.652505220601
2015-05-01,33061027700000,26720,"HESS BAKKEN INVESTMENTS II, LLC",EN-STATE C-  156-93-1615H-6,NWSW,16,156,93,MTL,ALGER,BAKKEN,5534,3430,31,5537,8662,8662,0,48.3336959492375,-102.652505220601
2015-05-01,33061030550000,28065,"HESS BAKKEN INVESTMENTS II, LLC",EN-STATE C-  156-93-1615H-7,NWSW,16,156,93,MTL,ALGER,BAKKEN,7681,1739,31,7672,14795,14795,0,48.3334903673038,-102.652505220601
2015-05-01,33061030560000,28066,"HESS BAKKEN INVESTMENTS II, LLC",EN-STATE C-  156-93-1615H-8,NWSW,16,156,93,MTL,ALGER,BAKKEN,4903,1451,31,4905,3106,3106,0,48.333399911253,-102.652505220601
2015-05-01,33061030570000,28067,"HESS BAKKEN INVESTMENTS II, LLC",EN-STATE C-  156-93-1615H-9,NWSW,16,156,93,MTL,ALGER,BAKKEN,7150,1032,31,7149,7426,7426,0,48.3333094552021,-102.652505220601
2015-05-01,33061018050000,21130,"HESS BAKKEN INVESTMENTS II, LLC",EN-STATE C-156-93-  1615H-1,NWSW,16,156,93,MTL,ALGER,BAKKEN,424,432,31,424,657,657,0,48.333742882372,-102.65322519983
2015-05-01,33061018070000,21132,"HESS BAKKEN INVESTMENTS II, LLC",EN-STATE C-156-93-  1615H-2,NWSW,16,156,93,MTL,ALGER,BAKKEN,4337,3589,31,4332,4101,4101,0,48.3334687731271,-102.65322519983
2015-05-01,33061018090000,21134,"HESS BAKKEN INVESTMENTS II, LLC",EN-STATE C-156-93-  1615H-3,NWSW,16,156,93,MTL,ALGER,BAKKEN,2143,1270,31,2144,1905,1905,0,48.3331946638821,-102.65322519983
2015-05-01,33061031400000,28595,"HESS BAKKEN INVESTMENTS II, LLC",EN-VACHAL-  155-93-0532H-11,SWSE,5,155,93,MTL,ALGER,BAKKEN,9020,8534,26,8237,8253,7828,425,48.2722847431057,-102.66525048081
2015-05-01,33061031410000,28596,"HESS BAKKEN INVESTMENTS II, LLC",EN-VACHAL-  155-93-0532H-3,SWSE,5,155,93,MTL,ALGER,BAKKEN,2749,3886,7,2510,452,128,324,48.2722851812884,-102.665386098384
2015-05-01,33061031420000,28597,"HESS BAKKEN INVESTMENTS II, LLC",EN-VACHAL-  155-93-0532H-4,SWSE,5,155,93,MTL,ALGER,BAKKEN,7190,4419,12,6566,7597,7596,1,48.2722856194712,-102.665521715959
2015-05-01,33061031430000,28598,"HESS BAKKEN INVESTMENTS II, LLC",EN-VACHAL-  155-93-0532H-5,SWSE,5,155,93,MTL,ALGER,BAKKEN,6473,6556,20,5911,6807,6806,1,48.272286057654,-102.665657333533
2015-05-01,33061014350000,19351,"HESS BAKKEN INVESTMENTS II, LLC",EN-VACHAL-155-93-  0532H-1,SWSE,5,155,93,MTL,ALGER,BAKKEN,0,0,0,0,0,0,0,48.2717379093933,-102.665681662441
2015-05-01,33061014360000,19352,"HESS BAKKEN INVESTMENTS II, LLC",EN-VACHAL-155-93-  0532H-2,SWSE,5,155,93,MTL,ALGER,BAKKEN,0,0,0,0,0,0,0,48.2717392372199,-102.666092624788
2015-05-01,33061008810000,17664,"HESS BAKKEN INVESTMENTS II, LLC",RS-ANDERSON-156-92-  3229H-1,SESE,32,156,92,MTL,ALGER,BAKKEN,1069,314,31,1069,994,994,0,48.2843123266847,-102.527344294839
2015-05-01,33061009170000,17792,"HESS BAKKEN INVESTMENTS II, LLC",RS-STATE D-155-92-  0203H-1,SESE,2,155,92,MTL,ALGER,BAKKEN,666,282,31,651,582,582,0,48.2703764480406,-102.4619564484
