ReportDate,API_WELLNO,FileNo,Company,WellName,Quarter,Section,Township,Range,County,FieldName,Pool,Oil,Wtr,Days,Runs,Gas,GasSold,Flared,Lat,Long
2015-06-01,33053023670000,13203,"EMERALD OIL, INC",J. W. LAW     2,SWSE,9,148,102,MCK,BOXCAR BUTTE,RED RIVER,0,0,0,0,0,0,0,47.649068,-103.679201
2015-06-01,33053023660000,13202,"EMERALD OIL, INC",N. D. STATE     4,SESE,16,148,102,MCK,BOXCAR BUTTE,RED RIVER,0,0,0,0,0,0,0,47.636451,-103.677935
2015-06-01,33053025330000,14942,"EMERALD OIL, INC",ND STATE     5-16,SENW,16,148,102,MCK,BOXCAR BUTTE,RED RIVER,0,0,0,0,0,0,0,47.641213,-103.684155
2015-06-01,33053010370000,7511,"EMERALD OIL, INC",NORTH DAKOTA STATE     3,SWNE,16,148,102,MCK,BOXCAR BUTTE,RED RIVER,0,0,0,0,0,0,0,47.642324,-103.678625
2015-06-01,33053021840000,12107,"EMERALD OIL, INC",SHEEP FEDERAL     1A,NWSW,15,148,102,MCK,BOXCAR BUTTE,RED RIVER,0,0,0,0,0,0,0,47.637269,-103.669889
2015-06-01,33053047590000,24891,STATOIL OIL & GAS LP,CAYKO R&P 27-22  #1TFH,SWSE,27,152,104,MCK,BRIAR CREEK,BAKKEN,4386,6488,30,4256,3032,175,2857,47.9501527503936,-103.974558975095
2015-06-01,33053036200000,20899,STATOIL OIL & GAS LP,ELDRIDGE 29-20  #1TFH,SWSW,29,152,104,MCK,BRIAR CREEK,BAKKEN,2041,9167,30,1819,1120,0,1120,47.9500508750454,-104.029507632112
2015-06-01,33053044220000,23887,STATOIL OIL & GAS LP,EVELAND 30-19  1H,LOT4,30,152,104,MCK,BRIAR CREEK,BAKKEN,2889,3970,28,2672,2448,0,2448,47.9502919313745,-104.041331842804
2015-06-01,33053044230000,23888,STATOIL OIL & GAS LP,GYDA 31-6  1H,LOT4,30,152,104,MCK,BRIAR CREEK,BAKKEN,3006,2102,27,2726,1858,0,1858,47.9502915056864,-104.041229677667
2015-06-01,33053036210000,20900,STATOIL OIL & GAS LP,HERMAN JOHNSON 32-5  #1-H,SWSW,29,152,104,MCK,BRIAR CREEK,BAKKEN,2421,5779,29,2562,1261,0,1261,47.9500504959604,-104.029609748132
2015-06-01,33053039240000,22178,STATOIL OIL & GAS LP,LUND  3-34 1H,SESW,3,151,104,MCK,BRIAR CREEK,BAKKEN,2695,3963,30,2570,1519,960,559,47.9211488347235,-103.983839696641
2015-06-01,33053044550000,24009,STATOIL OIL & GAS LP,PAULSON 36-1  1H,NENW,36,152,104,MCK,BRIAR CREEK,BAKKEN,4847,10461,30,4717,2311,1515,796,47.9485338026929,-103.941085171099
2015-06-01,33053057760000,27981,STATOIL OIL & GAS LP,PAULSON 36-1  2H,NWNW,36,152,104,MCK,BRIAR CREEK,BAKKEN,3524,12266,30,3461,3914,2566,1348,47.9485335727439,-103.94157519253
2015-06-01,33053057770000,27982,STATOIL OIL & GAS LP,PAULSON 36-1  3TFH,NWNW,36,152,104,MCK,BRIAR CREEK,BAKKEN,2093,12640,30,2061,2405,1576,829,47.9485336302311,-103.941452687173
2015-06-01,33053057780000,27983,STATOIL OIL & GAS LP,PAULSON 36-1  8TFH,NWNW,36,152,104,MCK,BRIAR CREEK,BAKKEN,2410,9332,21,2311,1820,1193,627,47.9485336877184,-103.941330181815
2015-06-01,33053030970000,18587,STATOIL OIL & GAS LP,SEDLACEK TRUST 33-4  1-H,LOT2,33,152,104,MCK,BRIAR CREEK,BAKKEN,2300,2409,22,2232,1429,0,1429,47.9489783455521,-103.995190249562
2015-06-01,33053038610000,21846,STATOIL OIL & GAS LP,STUBBS 28-21  #1-H,LOT8,28,152,104,MCK,BRIAR CREEK,BAKKEN,3821,4896,30,4017,2527,1418,1109,47.9500693739485,-103.992745179435
2015-06-01,33053049580000,25488,STATOIL OIL & GAS LP,STUBBS 28-21  1H,LOT2,33,152,104,MCK,BRIAR CREEK,BAKKEN,3821,4896,30,4017,2527,1418,1109,47.9467327052209,-104.003355460881
2015-06-01,33053041370000,22942,STATOIL OIL & GAS LP,SULLIVAN WMA  35-2 1H,LOT2,35,152,104,MCK,BRIAR CREEK,BAKKEN,2958,4525,29,2575,1587,387,1200,47.9473957209104,-103.967050443096
2015-06-01,33105029690000,24770,STATOIL OIL & GAS LP,TML 14-13  #1H,SWNW,14,152,104,WIL,BRIAR CREEK,BAKKEN,2148,8370,30,2469,1673,608,1065,47.9881656079418,-103.965418750252
2015-06-01,33053041360000,22941,STATOIL OIL & GAS LP,WEST BANK  26-23 1H,LOT2,35,152,104,MCK,BRIAR CREEK,BAKKEN,3570,5797,30,3529,1160,987,173,47.9473952551097,-103.966927937517
2015-06-01,33105016300000,16638,"ZAVANNA, LLC",CHARBONNEAU  1-14H,NWNW,14,152,104,WIL,BRIAR CREEK,MADISON,2326,2381,30,2580,3697,3072,178,47.9922390857683,-103.966869592324
2015-06-01,33053027120000,16175,"ZAVANNA, LLC",CLARK  1-35H,NWNW,35,152,104,MCK,BRIAR CREEK,MADISON,344,123,4,0,60,0,0,47.9486143491038,-103.967442460948
2015-06-01,33105016460000,16738,"ZAVANNA, LLC",FT. BUFORD  1-16H,NENE,17,152,104,WIL,BRIAR CREEK,MADISON,237,1176,21,416,979,451,215,47.992069058225,-104.012041215141
2015-06-01,33053027330000,16258,"ZAVANNA, LLC",GASS  1-25H,NWNW,25,152,104,MCK,BRIAR CREEK,MADISON,658,378,5,213,75,0,0,47.9633780387898,-103.945958750664
2015-06-01,33053026920000,16107,"ZAVANNA, LLC",LEWIS  1-36H,NWNW,36,152,104,MCK,BRIAR CREEK,MADISON,0,0,0,0,0,0,0,47.9486302276614,-103.945903715174
2015-06-01,33053027210000,16212,"ZAVANNA, LLC",ORDWAY  1-26H,SESE,26,152,104,MCK,BRIAR CREEK,MADISON,0,0,0,0,0,0,0,47.9502488355884,-103.947432596183
2015-06-01,33105016610000,16889,"ZAVANNA, LLC",POMPEY  17-18H,NWNW,21,152,104,WIL,BRIAR CREEK,MADISON,227,1128,5,0,257,0,182,47.9780024841312,-104.008641246908
2015-06-01,33053027380000,16264,"ZAVANNA, LLC",PRYOR  1-1H,NWNW,1,151,104,MCK,BRIAR CREEK,MADISON,215,297,5,0,75,0,0,47.9342573874761,-103.945117848166
2015-06-01,33053027910000,16569,"ZAVANNA, LLC",PVT. FRAZIER  1-34H,NWNW,34,152,104,MCK,BRIAR CREEK,MADISON,0,0,0,0,0,0,0,47.948066911133,-103.989126219125
2015-06-01,33053027670000,16418,"ZAVANNA, LLC",PVT. GIBSON  1-27H,SESE,27,152,104,MCK,BRIAR CREEK,MADISON,34,123,1,0,15,0,0,47.9501270165571,-103.969326220789
2015-06-01,33053027660000,16417,"ZAVANNA, LLC",PVT. GOODRICH  1-22H,LOT6,22,152,104,MCK,BRIAR CREEK,MADISON,366,83,2,0,30,0,0,47.9639582348006,-103.972020020069
2015-06-01,33053027650000,16414,"ZAVANNA, LLC",PVT. HALL  1-23H,SESE,23,152,104,MCK,BRIAR CREEK,MADISON,805,132,5,219,75,0,0,47.9654202842857,-103.947474151588
2015-06-01,33105016220000,16601,"ZAVANNA, LLC",SAKAKAWEA  1-21H,NWNW,21,152,104,WIL,BRIAR CREEK,MADISON,0,0,0,0,0,0,0,47.977691966094,-104.007613609854
2015-06-01,33053027730000,16455,"ZAVANNA, LLC",YORK  1-2H,LOT 1,3,151,104,MCK,BRIAR CREEK,MADISON,0,0,1,0,15,0,0,47.9337616850526,-103.969034831921
2015-06-01,33105022740000,21095,"CONTINENTAL RESOURCES, INC.",ADDYSON  1-23H,SESW,23,155,98,WIL,BROOKLYN,BAKKEN,1210,814,20,1347,3141,3141,0,48.2274344162636,-103.250758968511
2015-06-01,33105026980000,23242,"CONTINENTAL RESOURCES, INC.",ADDYSON  2-23H,SESE,23,155,98,WIL,BROOKLYN,BAKKEN,1520,874,20,1549,2254,2254,0,48.2276775813,-103.240876993458
2015-06-01,33105026990000,23243,"CONTINENTAL RESOURCES, INC.",ADDYSON  3-23H,SESE,23,155,98,WIL,BROOKLYN,BAKKEN,1492,1912,30,1490,4332,4332,0,48.227678331875,-103.241061785018
2015-06-01,33105019210000,19361,"CONTINENTAL RESOURCES, INC.",BARNEY  1-29H,NWNE,29,155,98,WIL,BROOKLYN,BAKKEN,1515,1989,27,1715,2073,37,2036,48.2259630904503,-103.310127917229
2015-06-01,33105029300000,24578,"CONTINENTAL RESOURCES, INC.",BARNEY  2-29H-2,NWNW,29,155,98,WIL,BROOKLYN,BAKKEN,2264,3887,26,2227,2943,129,2814,48.2261788667213,-103.321235145389
2015-06-01,33105028910000,24377,"CONTINENTAL RESOURCES, INC.",BARNEY  3-29H-3,NENE,29,155,98,WIL,BROOKLYN,BAKKEN,3025,4787,30,3024,4670,4670,0,48.225686167944,-103.307067594943
2015-06-01,33105029310000,24579,"CONTINENTAL RESOURCES, INC.",BARNEY  4-29H-1,NWNW,29,155,98,WIL,BROOKLYN,BAKKEN,3619,8373,30,3660,4688,4268,420,48.2261781134626,-103.32041409342
2015-06-01,33105028920000,24378,"CONTINENTAL RESOURCES, INC.",BARNEY  5-29H-2,NENE,29,155,98,WIL,BROOKLYN,BAKKEN,4965,4023,30,4307,7442,7268,174,48.2256854146853,-103.306246542944
2015-06-01,33105022430000,21010,"CONTINENTAL RESOURCES, INC.",BISMARCK  1-9H,SWSE,9,155,98,WIL,BROOKLYN,BAKKEN,62,313,9,0,15,8,7,48.2562858991527,-103.289343026575
2015-06-01,33105025070000,22272,"CONTINENTAL RESOURCES, INC.",BISMARCK  2-9H,SESE,9,155,98,WIL,BROOKLYN,BAKKEN,2989,2366,30,3301,5006,5006,0,48.2562574165383,-103.283775970123
2015-06-01,33105025940000,22741,"CONTINENTAL RESOURCES, INC.",BISMARCK  3-9H,SESE,9,155,98,WIL,BROOKLYN,BAKKEN,472,3142,17,305,496,496,0,48.2562583624554,-103.283960853916
2015-06-01,33105028070000,23806,"CONTINENTAL RESOURCES, INC.",BISMARCK  4-9H,SWSW,9,155,98,WIL,BROOKLYN,BAKKEN,4201,10957,25,3925,6297,5247,1050,48.2563324227454,-103.298436274233
2015-06-01,33105028080000,23807,"CONTINENTAL RESOURCES, INC.",BISMARCK  5-9H,SWSW,9,155,98,WIL,BROOKLYN,BAKKEN,4553,16438,25,4499,7819,6152,1667,48.2563314766702,-103.298251359536
2015-06-01,33105036390000,28986,"CONTINENTAL RESOURCES, INC.",BISMARCK  6-9H1,SESW,9,155,98,WIL,BROOKLYN,BAKKEN,11538,16829,30,12055,17954,17954,0,48.2563183149203,-103.292999972244
2015-06-01,33105036380000,28985,"CONTINENTAL RESOURCES, INC.",BISMARCK  7-9H,SESW,9,155,98,WIL,BROOKLYN,BAKKEN,12417,12361,30,12749,19009,19009,0,48.2563192609955,-103.293184886941
2015-06-01,33105022260000,20970,"CONTINENTAL RESOURCES, INC.",BOISE   1-24H,SWSE,24,155,98,WIL,BROOKLYN,BAKKEN,5026,3892,30,4847,9695,9695,0,48.2273159204653,-103.22362476326
2015-06-01,33105035720000,28641,"CONTINENTAL RESOURCES, INC.",BOISE  2-24H,SESE,24,155,98,WIL,BROOKLYN,BAKKEN,10813,7511,30,10987,20182,20182,0,48.2275169476913,-103.220382131724
2015-06-01,33105035710000,28640,"CONTINENTAL RESOURCES, INC.",BOISE  3-24H1,SESE,24,155,98,WIL,BROOKLYN,BAKKEN,8351,10469,30,8403,17022,17022,0,48.227517207468,-103.22056691957
2015-06-01,33105024930000,22143,"CONTINENTAL RESOURCES, INC.",BOSTON  1-25H,NWNE,25,155,98,WIL,BROOKLYN,BAKKEN,4359,4722,28,4019,7387,7387,0,48.2260829771911,-103.224032092731
2015-06-01,33105035740000,28643,"CONTINENTAL RESOURCES, INC.",BOSTON  2-25H,SESE,24,155,98,WIL,BROOKLYN,BAKKEN,6969,5079,30,6770,11091,11091,0,48.2275155333513,-103.21937606456
2015-06-01,33105035730000,28642,"CONTINENTAL RESOURCES, INC.",BOSTON  3-25H1,SESE,24,155,98,WIL,BROOKLYN,BAKKEN,14733,12731,30,14854,30361,30361,0,48.2275157931281,-103.219560852406
2015-06-01,33105021470000,20491,"CONTINENTAL RESOURCES, INC.",CHARLESTON  1-22H,SWSW,22,155,98,WIL,BROOKLYN,BAKKEN,1526,1023,30,1533,2144,2068,76,48.2275664032651,-103.276565236614
2015-06-01,33105020180000,19831,"CONTINENTAL RESOURCES, INC.",GJORVEN  1-21H,SWSE,21,155,98,WIL,BROOKLYN,BAKKEN,2025,983,30,2171,3743,3525,0,48.2275908509196,-103.289787396491
2015-06-01,33105037530000,29368,"CONTINENTAL RESOURCES, INC.",GJORVEN FEDERAL  2-21H,SWSW,21,155,98,WIL,BROOKLYN,BAKKEN,14231,8469,30,14524,22703,22395,308,48.2276355982643,-103.299148777761
2015-06-01,33105037540000,29369,"CONTINENTAL RESOURCES, INC.",GJORVEN FEDERAL  3-21H1,SWSW,21,155,98,WIL,BROOKLYN,BAKKEN,11879,8018,29,12046,19231,19100,131,48.2276352559882,-103.29896394865
2015-06-01,33105018730000,19158,"CONTINENTAL RESOURCES, INC.",GRONFUR  1-28H,NWNE,28,155,98,WIL,BROOKLYN,BAKKEN,769,218,11,541,1051,726,325,48.2261381140443,-103.289826030678
2015-06-01,33105037550000,29370,"CONTINENTAL RESOURCES, INC.",GRONFUR  2-28H,SWSW,21,155,98,WIL,BROOKLYN,BAKKEN,14842,6717,30,14400,23050,22880,170,48.2276337347609,-103.298142485935
2015-06-01,33105037560000,29371,"CONTINENTAL RESOURCES, INC.",GRONFUR  3-28H1,SWSW,21,155,98,WIL,BROOKLYN,BAKKEN,13716,8902,30,13991,21641,21093,548,48.2276333924848,-103.297957656824
2015-06-01,33105019860000,19652,"CONTINENTAL RESOURCES, INC.",HELENA   1-7H,SWSE,7,155,98,WIL,BROOKLYN,BAKKEN,1690,1412,29,1926,5086,4681,405,48.2563481331669,-103.332339755926
2015-06-01,33105025060000,22267,"CONTINENTAL RESOURCES, INC.",HELENA   2-7H,SWSE,7,155,98,WIL,BROOKLYN,BAKKEN,1419,1817,30,1214,3423,3243,180,48.2565242073169,-103.329834711054
2015-06-01,33105025790000,22679,"CONTINENTAL RESOURCES, INC.",HELENA  3-7H,SWSE,7,155,98,WIL,BROOKLYN,BAKKEN,1668,1422,30,1876,3396,3036,360,48.2565230404917,-103.329649814152
2015-06-01,33105022460000,21015,"CONTINENTAL RESOURCES, INC.",JUNEAU  1-2H,NENW,2,155,98,WIL,BROOKLYN,BAKKEN,568,299,29,591,701,692,9,48.2837564124608,-103.250967589066
2015-06-01,33105028190000,23875,"CONTINENTAL RESOURCES, INC.",JUNEAU  2-11H,SESE,11,155,98,WIL,BROOKLYN,BAKKEN,2099,2701,30,2159,4074,4074,0,48.2560673065661,-103.241854407116
2015-06-01,33105028200000,23876,"CONTINENTAL RESOURCES, INC.",JUNEAU  3-11H,SESE,11,155,98,WIL,BROOKLYN,BAKKEN,2766,2693,30,3152,6521,6521,0,48.2560679078418,-103.241669514857
2015-06-01,33105028210000,23877,"CONTINENTAL RESOURCES, INC.",JUNEAU  4-11H,SWSW,11,155,98,WIL,BROOKLYN,BAKKEN,3858,3711,30,3874,7179,7179,0,48.2560943966325,-103.254873722949
2015-06-01,33105028220000,23878,"CONTINENTAL RESOURCES, INC.",JUNEAU  5-11H,SWSW,11,155,98,WIL,BROOKLYN,BAKKEN,2952,3352,30,3034,5107,4907,200,48.2560960043163,-103.254688839314
2015-06-01,33105032570000,26754,"CONTINENTAL RESOURCES, INC.",JUNEAU  6-11H1,SWSE,11,155,98,WIL,BROOKLYN,BAKKEN,2019,2956,30,2198,4774,4774,0,48.2562689520329,-103.247280500266
2015-06-01,33105032560000,26753,"CONTINENTAL RESOURCES, INC.",JUNEAU  7-11H,SWSE,11,155,98,WIL,BROOKLYN,BAKKEN,2504,2875,25,2436,3653,3653,0,48.2562695533085,-103.247095608007
2015-06-01,33105021060000,20200,"CONTINENTAL RESOURCES, INC.",MILDRED  1-19H,SWSE,19,155,98,WIL,BROOKLYN,BAKKEN,0,0,0,0,0,0,0,48.2273510397436,-103.333528727538
2015-06-01,33105026940000,23219,"CONTINENTAL RESOURCES, INC.",MILDRED  2-19H,SESW,19,155,98,WIL,BROOKLYN,BAKKEN,5860,4444,30,5760,8056,7815,241,48.2277342740434,-103.340217374606
2015-06-01,33105026930000,23218,"CONTINENTAL RESOURCES, INC.",MILDRED  3-19H,SESW,19,155,98,WIL,BROOKLYN,BAKKEN,1717,5215,18,1440,2161,2127,34,48.2277339099371,-103.340032590686
2015-06-01,33105035670000,28624,"CONTINENTAL RESOURCES, INC.",MILDRED  4-19H,SESW,19,155,98,WIL,BROOKLYN,BAKKEN,11677,19753,21,11718,31874,31806,68,48.2277272751122,-103.336665417033
2015-06-01,33105035680000,28625,"CONTINENTAL RESOURCES, INC.",MILDRED  5-19H1,SESW,19,155,98,WIL,BROOKLYN,BAKKEN,7621,13721,16,7622,18299,18250,49,48.2277269110059,-103.336480633113
2015-06-01,33105036840000,29195,"CONTINENTAL RESOURCES, INC.",MILDRED  7-19H,SESE,19,155,98,WIL,BROOKLYN,BAKKEN,222,1066,2,222,1273,0,1273,48.2279840249074,-103.327852782501
2015-06-01,33105036830000,29194,"CONTINENTAL RESOURCES, INC.",MILDRED  8-19H1,SESE,19,155,98,WIL,BROOKLYN,BAKKEN,236,1742,2,236,1392,0,1392,48.22798366078,-103.327667987862
2015-06-01,33105021420000,20475,"CONTINENTAL RESOURCES, INC.",OLYMPIA  1-27H,NENW,27,155,98,WIL,BROOKLYN,BAKKEN,841,474,12,848,842,842,0,48.225763613048,-103.272584483983
2015-06-01,33105021070000,20205,"CONTINENTAL RESOURCES, INC.",RENNERFELDT  1-30H,NWNE,30,155,98,WIL,BROOKLYN,BAKKEN,6973,5776,30,6843,9574,8982,592,48.2259921893584,-103.332523246485
2015-06-01,33105026960000,23221,"CONTINENTAL RESOURCES, INC.",RENNERFELDT  2-30H,SWSW,19,155,98,WIL,BROOKLYN,BAKKEN,2126,3207,30,2138,2603,2381,222,48.2277362563996,-103.341223420392
2015-06-01,33105026950000,23220,"CONTINENTAL RESOURCES, INC.",RENNERFELDT  3-30H,LOT4,19,155,98,WIL,BROOKLYN,BAKKEN,5636,9121,30,5613,6392,5302,1090,48.2277358922934,-103.341038636472
2015-06-01,33105035690000,28626,"CONTINENTAL RESOURCES, INC.",RENNERFELDT  4-30H,SESW,19,155,98,WIL,BROOKLYN,BAKKEN,14587,10543,30,14624,21308,20975,333,48.227725292756,-103.335659371246
2015-06-01,33105035700000,28627,"CONTINENTAL RESOURCES, INC.",RENNERFELDT  5-30H1,SESW,19,155,98,WIL,BROOKLYN,BAKKEN,11546,12852,30,11613,18062,18047,15,48.2277249286497,-103.335474587326
2015-06-01,33105022630000,21053,"CONTINENTAL RESOURCES, INC.",RICHMOND   1-26H,NENW,26,155,98,WIL,BROOKLYN,BAKKEN,1880,1099,30,1893,4572,4572,0,48.2260759793538,-103.250962544866
2015-06-01,33105027000000,23244,"CONTINENTAL RESOURCES, INC.",RICHMOND  2-26H,SESE,23,155,98,WIL,BROOKLYN,BAKKEN,1769,1108,25,2007,3279,3279,0,48.2276816677638,-103.241883080841
2015-06-01,33105027010000,23245,"CONTINENTAL RESOURCES, INC.",RICHMOND  3-26H,SESE,23,155,98,WIL,BROOKLYN,BAKKEN,1532,1817,30,1587,3873,3873,0,48.2276824183388,-103.242067872401
2015-06-01,33105021000000,20183,"CONTINENTAL RESOURCES, INC.",ROLF  1-20H,SESW,20,155,98,WIL,BROOKLYN,BAKKEN,1133,759,13,786,1532,1162,266,48.2273255838278,-103.316260578147
2015-06-01,33105023520000,21433,"CONTINENTAL RESOURCES, INC.",SACRAMENTO   1-10H,SESW,10,155,98,WIL,BROOKLYN,BAKKEN,3364,3185,30,3389,7507,7267,0,48.2560428721546,-103.272374815065
2015-06-01,33105026420000,23020,"CONTINENTAL RESOURCES, INC.",SACRAMENTO  2-10H,SWSW,10,155,98,WIL,BROOKLYN,BAKKEN,5350,5366,30,5375,13218,12987,0,48.2562235064662,-103.279577055639
2015-06-01,33105026410000,23019,"CONTINENTAL RESOURCES, INC.",SACRAMENTO  3-10H,SWSW,10,155,98,WIL,BROOKLYN,BAKKEN,4691,5753,30,4799,10872,10632,0,48.2562227396682,-103.27939217211
2015-06-01,33105026350000,23013,"CONTINENTAL RESOURCES, INC.",SACRAMENTO FEDERAL  4-10H,SESE,10,155,98,WIL,BROOKLYN,BAKKEN,4636,4989,30,4538,8897,8668,0,48.2560064116982,-103.263583793892
2015-06-01,33105026360000,23014,"CONTINENTAL RESOURCES, INC.",SACRAMENTO FEDERAL  5-10H,SESE,10,155,98,WIL,BROOKLYN,BAKKEN,4252,6672,30,4306,11568,11337,0,48.2560071784962,-103.26376867742
2015-06-01,33105026370000,23015,"CONTINENTAL RESOURCES, INC.",SACRAMENTO FEDERAL  6-10H,SWSE,10,155,98,WIL,BROOKLYN,BAKKEN,212,139,4,270,255,244,0,48.2560244740521,-103.267938828124
2015-06-01,33105026380000,23016,"CONTINENTAL RESOURCES, INC.",SACRAMENTO FEDERAL  7-10H1,SWSE,10,155,98,WIL,BROOKLYN,BAKKEN,5132,6283,30,4822,8659,8431,0,48.2560252408502,-103.268123711652
2015-06-01,33105022730000,21086,"CONTINENTAL RESOURCES, INC.",SPRINGFIELD   1-8H,SESW,8,155,98,WIL,BROOKLYN,BAKKEN,1640,1423,30,1842,4119,4119,0,48.2569004072007,-103.317059472799
2015-06-01,33105023240000,21302,"CONTINENTAL RESOURCES, INC.",TOPEKA   1-1H,LOT2,1,155,98,WIL,BROOKLYN,BAKKEN,1597,2220,13,1535,2610,2290,320,48.2838436047085,-103.224715228522
2015-06-01,33105027090000,23292,"CONTINENTAL RESOURCES, INC.",TOPEKA  2-12H,SWSW,12,155,98,WIL,BROOKLYN,BAKKEN,3030,3187,30,2934,6765,6765,0,48.2560534028106,-103.233723535284
2015-06-01,33105027080000,23291,"CONTINENTAL RESOURCES, INC.",TOPEKA  3-12H,SWSW,12,155,98,WIL,BROOKLYN,BAKKEN,267,1967,9,1,319,319,0,48.2560534028106,-103.233538647144
2015-06-01,33105028780000,24324,"CONTINENTAL RESOURCES, INC.",TOPEKA  4-12H,SESE,12,155,98,WIL,BROOKLYN,BAKKEN,3811,7655,30,3836,9137,9137,0,48.2561767535132,-103.220145445646
2015-06-01,33105028790000,24325,"CONTINENTAL RESOURCES, INC.",TOPEKA  5-12H,SESE,12,155,98,WIL,BROOKLYN,BAKKEN,5351,7982,30,5435,18816,18816,0,48.2561767535132,-103.219960557537
2015-06-01,33105035760000,28656,"CONTINENTAL RESOURCES, INC.",TOPEKA  6-12H1,SESW,12,155,98,WIL,BROOKLYN,BAKKEN,6457,9053,23,6687,18536,18436,100,48.2562452816813,-103.227937259264
2015-06-01,33105035770000,28657,"CONTINENTAL RESOURCES, INC.",TOPEKA  7-12H,SESW,12,155,98,WIL,BROOKLYN,BAKKEN,9363,11656,23,9461,18359,18059,300,48.2562452816813,-103.228122147404
2015-06-01,33105037690000,29480,"CONTINENTAL RESOURCES, INC.",BARNEY  6-29H1,NENW,29,155,98,WIL,BROOKLYN,CONFIDENTIAL,NULL,NULL,NULL,13717,NULL,22034,NULL,48.2259016240814,-103.317825877454
2015-06-01,33105037700000,29481,"CONTINENTAL RESOURCES, INC.",BARNEY  7-29H,NENW,29,155,98,WIL,BROOKLYN,CONFIDENTIAL,NULL,NULL,NULL,14117,NULL,23151,NULL,48.2259017935646,-103.318010614147
2015-06-01,33105036820000,29193,"CONTINENTAL RESOURCES, INC.",RENNERFELDT  6-30H1,SESE,19,155,98,WIL,BROOKLYN,CONFIDENTIAL,NULL,NULL,NULL,8432,NULL,10610,NULL,48.227436174791,-103.328045159633
2015-06-01,33105036810000,29192,"CONTINENTAL RESOURCES, INC.",RENNERFELDT  7-30H,SESE,19,155,98,WIL,BROOKLYN,CONFIDENTIAL,NULL,NULL,NULL,17175,NULL,24303,NULL,48.2274358106636,-103.327860364994
2015-06-01,33105036800000,29191,"CONTINENTAL RESOURCES, INC.",RENNERFELDT  8-30H1,SESE,19,155,98,WIL,BROOKLYN,CONFIDENTIAL,NULL,NULL,NULL,14659,NULL,25056,NULL,48.2274354465363,-103.327675570355
2015-06-01,33053022910000,12682,LEGACY RESERVES OPERATING LP,AHEL STATE 36-44     H-2,SESE,36,145,102,MCK,BUCKHORN,BAKKEN,5,30,1,0,0,0,0,47.331493,-103.611327
2015-06-01,33007012130000,12886,"PEREGRINE PETROLEUM PARTNERS, LTD",CONNELL     24-27H,SESW,27,144,102,BIL,BUCKHORN,BAKKEN,63,0,26,235,2108,2043,0,47.2567,-103.597082
2015-06-01,33007013160000,13508,WHITING OIL AND GAS CORPORATION,BUCKHORN FEDERAL     23-5H,NESW,5,144,102,BIL,BUCKHORN,BAKKEN,185,4,18,229,218,0,20,47.317019,-103.636678
2015-06-01,33007012350000,12975,WHITING OIL AND GAS CORPORATION,BUCKHORN FEDERAL     41-14H,NENE,14,144,102,BIL,BUCKHORN,BAKKEN,0,0,0,0,0,0,0,47.296187,-103.565826
2015-06-01,33053021540000,11967,WHITING OIL AND GAS CORPORATION,BUCKHORN FEDERAL     44-31H,SESE,31,145,101,MCK,BUCKHORN,BAKKEN,0,0,0,0,0,0,0,47.330991,-103.590217
2015-06-01,33007007420000,8874,WHITING OIL AND GAS CORPORATION,FEDERAL     10-1,NESE,10,144,102,BIL,BUCKHORN,BAKKEN,124,62,30,0,415,271,0,47.302451,-103.586417
2015-06-01,33007011720000,12626,WHITING OIL AND GAS CORPORATION,MOI     41-17H,NENE,17,144,102,BIL,BUCKHORN,BAKKEN,65,0,9,0,131,123,0,47.296004,-103.627903
2015-06-01,33053023270000,12884,WHITING OIL AND GAS CORPORATION,MOI BUCKHORN     41-35H,NENE,35,145,102,MCK,BUCKHORN,BAKKEN,251,60,30,246,575,429,7,47.339882,-103.631568
2015-06-01,33007012410000,13104,XTO ENERGY INC.,BUCKHORN FEDERAL  1,NWNE,7,144,102,BIL,BUCKHORN,BAKKEN,184,85,30,214,545,0,0,47.3097176726697,-103.652995501738
2015-06-01,33007012690000,13256,XTO ENERGY INC.,BUCKHORN FEDERAL A     2,SESE,26,144,102,BIL,BUCKHORN,BAKKEN,0,0,0,0,0,0,0,47.257501,-103.56368
2015-06-01,33007011430000,12372,ABRAXAS PETROLEUM CORP.,CONNELL     41-34,NENE,34,144,102,BIL,BUCKHORN,MADISON,213,1487,29,220,290,0,0,47.252548,-103.585108
2015-06-01,33007006370000,8192,CITATION OIL & GAS CORP.,FEDERAL     15-1,NESE,15,144,102,BIL,BUCKHORN,MADISON,298,3400,29,414,398,278,30,47.288448,-103.585514
2015-06-01,33007007500000,8931,CITATION OIL & GAS CORP.,FEDERAL     15-2,NENE,15,144,102,BIL,BUCKHORN,MADISON,402,4934,28,611,212,100,28,47.296037,-103.584957
2015-06-01,33007006890000,8472,CITATION OIL & GAS CORP.,FEDERAL     2-2,SWNW,2,144,102,BIL,BUCKHORN,MADISON,318,5944,30,406,355,235,30,47.324366,-103.578964
2015-06-01,33007006040000,8008,CITATION OIL & GAS CORP.,FEDERAL     2-23,SWNW,23,144,102,BIL,BUCKHORN,MADISON,298,4475,30,403,120,0,30,47.27965,-103.57747
2015-06-01,33007008990000,9889,CITATION OIL & GAS CORP.,FEDERAL     3-4,LT6,3,144,102,BIL,BUCKHORN,MADISON,284,3852,22,399,180,0,90,47.325886,-103.593334
